true_strain,true_stress,time,engineering_strain,engineering_stress
3.288699480000000230e-01,5.501227209999999701e+01,1.685729999999999927e+04,2.802633860000000032e-01,7.643389405224839095e+01
3.290679839999999801e-01,5.505547213999999911e+01,1.685729999999999927e+04,2.804059059999999826e-01,7.650906615139616918e+01
3.289596610000000143e-01,5.511568207999999913e+01,1.685740000000000146e+04,2.803279530000000186e-01,7.658444191316492322e+01
3.289777139999999767e-01,5.497379705000000172e+01,1.685740000000000146e+04,2.803409450000000080e-01,7.638866858973935337e+01
3.293016289999999846e-01,5.505345564000000280e+01,1.685750000000000000e+04,2.805740159999999817e-01,7.652414127983456638e+01
3.292655119999999824e-01,5.492544042000000104e+01,1.685750000000000000e+04,2.805480309999999755e-01,7.634344304643913404e+01
3.291757710000000059e-01,5.514715959000000112e+01,1.685759999999999854e+04,2.804834649999999874e-01,7.664474255619434473e+01
3.292118849999999819e-01,5.508008944000000184e+01,1.685759999999999854e+04,2.805094490000000218e-01,7.655429159346944346e+01
3.292655119999999824e-01,5.490374872000000295e+01,1.685770000000000073e+04,2.805480309999999755e-01,7.631329273629383181e+01
3.296431670000000147e-01,5.530555339000000004e+01,1.685770000000000073e+04,2.808196849999999856e-01,7.690081643850332682e+01
3.296437139999999766e-01,5.498056365000000056e+01,1.685779999999999927e+04,2.808200790000000002e-01,7.644896922810501394e+01
3.296251020000000032e-01,5.501411283000000196e+01,1.685779999999999927e+04,2.808066929999999961e-01,7.649419466858303451e+01
3.297154299999999760e-01,5.505236110999999966e+01,1.685790000000000146e+04,2.808716540000000261e-01,7.655429161736867627e+01
3.302011539999999967e-01,5.499312026999999858e+01,1.685790000000000146e+04,2.812208660000000138e-01,7.650906609372997025e+01
3.302548330000000254e-01,5.488196349999999768e+01,1.685800000000000000e+04,2.812594489999999947e-01,7.635851827706322581e+01
3.306514939999999902e-01,5.487102914999999825e+01,1.685800000000000000e+04,2.815444879999999817e-01,7.637359340072819691e+01
3.299672980000000200e-01,5.493026099000000073e+01,1.685809999999999854e+04,2.810527560000000147e-01,7.640374373561128607e+01
3.302373049999999810e-01,5.506697944999999805e+01,1.685809999999999854e+04,2.812468499999999927e-01,7.661459215865697558e+01
3.302011539999999967e-01,5.501479168000000186e+01,1.685820000000000073e+04,2.812208660000000138e-01,7.653921639856618242e+01
3.303276889999999799e-01,5.501866516999999845e+01,1.685820000000000073e+04,2.813118110000000227e-01,7.655429157191839806e+01
3.306695769999999923e-01,5.493502069000000176e+01,1.685829999999999927e+04,2.815574800000000266e-01,7.646404431909181199e+01
3.306153270000000144e-01,5.517599510000000151e+01,1.685829999999999927e+04,2.815185040000000027e-01,7.679529035497944278e+01
3.306695769999999923e-01,5.501068876000000074e+01,1.685840000000000146e+04,2.815574800000000266e-01,7.656936669060178247e+01
3.305972449999999840e-01,5.510131928999999928e+01,1.685840000000000146e+04,2.815055120000000133e-01,7.668996799596882852e+01
3.304175329999999855e-01,5.514372265000000084e+01,1.685850000000000000e+04,2.813763779999999826e-01,7.673519344734259562e+01
3.309397740000000199e-01,5.501748247999999819e+01,1.685850000000000000e+04,2.817515749999999763e-01,7.659951705428382240e+01
3.311014879999999994e-01,5.493295068999999842e+01,1.685859999999999854e+04,2.818677170000000176e-01,7.649419471927569703e+01
3.310296730000000243e-01,5.502336342000000258e+01,1.685859999999999854e+04,2.818161419999999917e-01,7.661459222047845685e+01
3.312999669999999730e-01,5.513823237999999805e+01,1.685870000000000073e+04,2.820102360000000252e-01,7.679529032951506906e+01
3.313542540000000147e-01,5.486495118999999931e+01,1.685870000000000073e+04,2.820492130000000208e-01,7.641881892665159626e+01
3.313175139999999796e-01,5.505082219999999893e+01,1.685879999999999927e+04,2.820228350000000273e-01,7.667489285679441480e+01
3.310833970000000015e-01,5.509619048999999791e+01,1.685879999999999927e+04,2.818547240000000009e-01,7.672011824248217238e+01
3.317140470000000119e-01,5.489931131000000164e+01,1.685890000000000146e+04,2.823074799999999995e-01,7.649419463087062354e+01
3.316602889999999970e-01,5.503195534999999694e+01,1.685890000000000146e+04,2.822688979999999903e-01,7.667489286259187509e+01
3.320388499999999965e-01,5.500031053000000014e+01,1.685900000000000000e+04,2.825405509999999731e-01,7.665981764775669660e+01
3.316964929999999812e-01,5.495422639000000231e+01,1.685900000000000000e+04,2.822948820000000247e-01,7.656936673816501582e+01
3.318583299999999792e-01,5.497778679000000324e+01,1.685909999999999854e+04,2.824110240000000105e-01,7.661459223699111476e+01
3.320031829999999795e-01,5.489411030000000125e+01,1.685909999999999854e+04,2.825149610000000089e-01,7.650906613538460022e+01
3.318945409999999874e-01,5.504070026000000126e+01,1.685920000000000073e+04,2.824370079999999894e-01,7.670504314414253599e+01
3.320388499999999965e-01,5.511913830999999675e+01,1.685920000000000073e+04,2.825405509999999731e-01,7.682544063894542319e+01
3.322369660000000224e-01,5.516228777999999977e+01,1.685929999999999927e+04,2.826826769999999933e-01,7.690081643267382105e+01
3.321112869999999773e-01,5.508270071999999828e+01,1.685929999999999927e+04,2.825925200000000137e-01,7.678021522719556913e+01
3.322012910000000097e-01,5.501300505999999757e+01,1.685940000000000146e+04,2.826570869999999736e-01,7.668996802370304522e+01
3.325081360000000097e-01,5.475843705999999855e+01,1.685940000000000146e+04,2.828771649999999860e-01,7.635851821675709061e+01
3.327607080000000161e-01,5.483107241999999815e+01,1.685950000000000000e+04,2.830582680000000018e-01,7.647911953324540946e+01
3.325262529999999939e-01,5.516795345999999967e+01,1.685950000000000000e+04,2.828901569999999754e-01,7.693096671105098494e+01
3.327788289999999982e-01,5.515402107999999970e+01,1.685959999999999854e+04,2.830712599999999912e-01,7.693096677920877369e+01
3.326162950000000063e-01,5.509812884000000111e+01,1.685959999999999854e+04,2.829547239999999908e-01,7.684051577239594621e+01
3.329408420000000146e-01,5.505863768999999763e+01,1.685970000000000073e+04,2.831874019999999770e-01,7.681036555945128441e+01
3.329952179999999817e-01,5.509886578999999784e+01,1.685970000000000073e+04,2.832263780000000009e-01,7.687066613341414723e+01
3.331396859999999904e-01,5.526362297000000012e+01,1.685979999999999927e+04,2.833299209999999846e-01,7.711166489204022412e+01
3.330133439999999889e-01,5.500076559000000032e+01,1.685979999999999927e+04,2.832393699999999903e-01,7.673519343549881455e+01
3.329408420000000146e-01,5.491830491000000336e+01,1.685990000000000146e+04,2.831874019999999770e-01,7.661459224242038601e+01
3.333929669999999845e-01,5.492588410999999837e+01,1.685990000000000146e+04,2.835114169999999878e-01,7.665981763452606401e+01
3.336089380000000215e-01,5.495721833999999717e+01,1.686000000000000000e+04,2.836661420000000100e-01,7.672011831667461479e+01
3.337897750000000108e-01,5.493648407999999961e+01,1.686000000000000000e+04,2.837956689999999726e-01,7.670504310312526286e+01
3.334825370000000233e-01,5.496416544000000215e+01,1.686009999999999854e+04,2.835755910000000157e-01,7.672011833979821915e+01
3.335913509999999804e-01,5.500123510000000238e+01,1.686009999999999854e+04,2.836535430000000080e-01,7.678021516340102437e+01
3.336276249999999832e-01,5.516121967000000126e+01,1.686020000000000073e+04,2.836795280000000141e-01,7.700634258851671632e+01
3.338804799999999795e-01,5.497468492000000140e+01,1.686020000000000073e+04,2.838606300000000027e-01,7.676534376262542025e+01
3.342774820000000147e-01,5.492048934000000315e+01,1.686029999999999927e+04,2.841448819999999875e-01,7.672011830192712978e+01
3.339706439999999832e-01,5.485098408999999720e+01,1.686029999999999927e+04,2.839251970000000180e-01,7.659951706190673804e+01
3.340971070000000043e-01,5.504897995999999694e+01,1.686040000000000146e+04,2.840157480000000123e-01,7.688574128024256993e+01
3.344221350000000093e-01,5.492333554999999734e+01,1.686040000000000146e+04,2.842484250000000268e-01,7.673519342238262197e+01
3.340608159999999827e-01,5.518035951000000239e+01,1.686050000000000000e+04,2.839897639999999779e-01,7.706643946637656484e+01
3.344045330000000038e-01,5.481639973000000055e+01,1.686050000000000000e+04,2.842358269999999965e-01,7.658444191226654141e+01
3.346394289999999883e-01,5.506228466000000310e+01,1.686059999999999854e+04,2.844039369999999955e-01,7.694604191806460847e+01
3.345123469999999877e-01,5.503691521999999736e+01,1.686059999999999854e+04,2.843129919999999866e-01,7.690081642504819115e+01
3.345668090000000205e-01,5.500155239000000051e+01,1.686070000000000073e+04,2.843519689999999822e-01,7.685559102726016079e+01
3.345849639999999847e-01,5.513001358999999724e+01,1.686070000000000073e+04,2.843649610000000272e-01,7.703649288474819912e+01
3.346212740000000241e-01,5.510643601999999674e+01,1.686079999999999927e+04,2.843909450000000061e-01,7.700634254830661973e+01
3.350554450000000073e-01,5.497468319000000037e+01,1.686079999999999927e+04,2.847015749999999845e-01,7.685559099336755651e+01
3.349107009999999773e-01,5.497185627999999724e+01,1.686090000000000146e+04,2.845980309999999736e-01,7.684051576883484813e+01
3.350736089999999945e-01,5.505994899000000231e+01,1.686090000000000146e+04,2.847145669999999740e-01,7.697619223010235601e+01
3.352002110000000257e-01,5.504219702999999697e+01,1.686100000000000000e+04,2.848051180000000238e-01,7.696111705396683078e+01
3.350372819999999918e-01,5.497568171000000348e+01,1.686100000000000000e+04,2.846885829999999951e-01,7.685559101036969309e+01
3.350917729999999817e-01,5.472482646999999645e+01,1.686109999999999854e+04,2.847275590000000189e-01,7.650906610282780207e+01
3.352904939999999945e-01,5.519879272000000014e+01,1.686109999999999854e+04,2.848696849999999836e-01,7.718704068642369975e+01
3.354716349999999903e-01,5.501648055999999798e+01,1.686120000000000073e+04,2.849992129999999735e-01,7.694604196288807429e+01
3.357425820000000116e-01,5.507686122999999867e+01,1.686120000000000073e+04,2.851929129999999923e-01,7.705136425151307833e+01
3.355437700000000190e-01,5.498017817000000207e+01,1.686129999999999927e+04,2.850507870000000277e-01,7.690081640806003804e+01
3.358152870000000179e-01,5.509440707000000259e+01,1.686129999999999927e+04,2.852448819999999774e-01,7.708151460903565066e+01
3.355074270000000247e-01,5.491750619999999827e+01,1.686140000000000146e+04,2.850248029999999932e-01,7.681036549300044669e+01
3.360505149999999941e-01,5.496309683999999862e+01,1.686140000000000146e+04,2.854129919999999765e-01,7.691589159146872134e+01
3.359419840000000268e-01,5.497983604000000213e+01,1.686150000000000000e+04,2.853354330000000272e-01,7.693096674820874625e+01
3.361590569999999834e-01,5.498944534000000317e+01,1.686150000000000000e+04,2.854905509999999813e-01,7.696111705305104067e+01
3.363585419999999826e-01,5.502155364000000048e+01,1.686159999999999854e+04,2.856330710000000161e-01,7.702141771459299946e+01
3.361954249999999922e-01,5.519194805000000059e+01,1.686159999999999854e+04,2.855165350000000157e-01,7.724734126632307607e+01
3.363403560000000070e-01,5.501178491999999665e+01,1.686170000000000073e+04,2.856200790000000267e-01,7.700634256768255170e+01
3.366302809999999757e-01,5.513565392000000287e+01,1.686170000000000073e+04,2.858271649999999942e-01,7.720211581556444003e+01
3.368475040000000198e-01,5.496236499999999836e+01,1.686179999999999927e+04,2.859822830000000038e-01,7.697619217479446263e+01
3.367752749999999851e-01,5.490174679999999796e+01,1.686179999999999927e+04,2.859307090000000051e-01,7.688574133066870786e+01
3.367752749999999851e-01,5.485868796999999830e+01,1.686190000000000146e+04,2.859307090000000051e-01,7.682544069802324316e+01
3.367388860000000150e-01,5.498986539999999934e+01,1.686190000000000146e+04,2.859047239999999990e-01,7.700634249819627541e+01
3.368838960000000160e-01,5.514319951000000231e+01,1.686200000000000000e+04,2.860082680000000099e-01,7.723226619940747639e+01
3.369748830000000028e-01,5.501979432000000259e+01,1.686200000000000000e+04,2.860732280000000127e-01,7.706643941348092142e+01
3.371193749999999989e-01,5.511945496999999961e+01,1.686209999999999854e+04,2.861763780000000090e-01,7.721719101360866944e+01
3.372462370000000043e-01,5.482209805000000102e+01,1.686209999999999854e+04,2.862669290000000033e-01,7.681036549587037143e+01
3.375005600000000050e-01,5.481891416999999933e+01,1.686220000000000073e+04,2.864484250000000065e-01,7.682544064176440202e+01
3.373554610000000231e-01,5.495597047999999774e+01,1.686220000000000073e+04,2.863448820000000228e-01,7.700634255102477255e+01
3.373372559999999742e-01,5.501061886000000101e+01,1.686229999999999927e+04,2.863318899999999778e-01,7.708151462729644265e+01
3.376451289999999883e-01,5.507972798000000125e+01,1.686229999999999927e+04,2.865515750000000028e-01,7.720211587824306321e+01
3.375722899999999971e-01,5.512676456999999886e+01,1.686240000000000146e+04,2.864996060000000178e-01,7.726241643813304449e+01
3.376087090000000068e-01,5.500644384999999659e+01,1.686240000000000146e+04,2.865255910000000239e-01,7.709658980915179427e+01
3.377179730000000046e-01,5.505420677000000040e+01,1.686250000000000000e+04,2.866035430000000161e-01,7.717196550360776541e+01
3.378266970000000091e-01,5.501596121000000039e+01,1.686250000000000000e+04,2.866811020000000210e-01,7.712674003766545638e+01
3.376269190000000253e-01,5.514526424999999676e+01,1.686259999999999854e+04,2.865385830000000134e-01,7.729256682425476299e+01
3.380623979999999862e-01,5.508900229000000337e+01,1.686259999999999854e+04,2.868492129999999918e-01,7.724734136765385983e+01
3.383169289999999885e-01,5.475268374000000193e+01,1.686270000000000073e+04,2.870307089999999950e-01,7.679529038789974038e+01
3.380988340000000147e-01,5.471101924999999966e+01,1.686270000000000073e+04,2.868751970000000262e-01,7.672011830164881019e+01
3.382617110000000205e-01,5.522836021999999900e+01,1.686279999999999927e+04,2.869913390000000120e-01,7.745818983817365222e+01
3.384257179999999865e-01,5.518706224000000304e+01,1.686279999999999927e+04,2.871082679999999998e-01,7.741296435739837989e+01
3.381352719999999867e-01,5.499898724999999899e+01,1.686290000000000146e+04,2.869011810000000051e-01,7.712674005985135750e+01
3.386980190000000168e-01,5.509682861000000287e+01,1.686290000000000146e+04,2.873023619999999778e-01,7.730743820705632174e+01
3.387162490000000248e-01,5.508522556999999864e+01,1.686300000000000000e+04,2.873153540000000228e-01,7.729256674627447410e+01
3.387521560000000265e-01,5.477183285000000268e+01,1.686300000000000000e+04,2.873409450000000143e-01,7.685559099505162806e+01
3.389516069999999881e-01,5.479313358000000278e+01,1.686309999999999854e+04,2.874830709999999789e-01,7.690081645765360463e+01
3.387339260000000185e-01,5.493384082000000035e+01,1.686309999999999854e+04,2.873279530000000248e-01,7.708151463389724256e+01
3.390787009999999824e-01,5.501156370999999723e+01,1.686320000000000073e+04,2.875736219999999732e-01,7.721719100917400169e+01
3.392063650000000097e-01,5.499380262999999758e+01,1.686320000000000073e+04,2.876645669999999821e-01,7.720211586049236985e+01
3.393511799999999745e-01,5.493215419999999938e+01,1.686329999999999927e+04,2.877677169999999784e-01,7.712674012559466519e+01
3.392964569999999958e-01,5.497811071999999655e+01,1.686329999999999927e+04,2.877287399999999828e-01,7.718704067885596487e+01
3.394059059999999794e-01,5.514373150000000123e+01,1.686340000000000146e+04,2.878066930000000023e-01,7.742803949153092447e+01
3.396237329999999832e-01,5.503525927999999823e+01,1.686340000000000146e+04,2.879618110000000120e-01,7.729256678956021176e+01
3.396967209999999793e-01,5.480598816999999912e+01,1.686350000000000000e+04,2.880137799999999970e-01,7.697619227799100372e+01
3.397332169999999762e-01,5.495410372999999993e+01,1.686350000000000000e+04,2.880397639999999759e-01,7.718704072399908966e+01
3.397874109999999837e-01,5.510123322999999829e+01,1.686359999999999854e+04,2.880783459999999851e-01,7.739788910817425460e+01
3.398239100000000068e-01,5.499204774999999756e+01,1.686359999999999854e+04,2.881043309999999913e-01,7.724734135164403881e+01
3.398781089999999838e-01,5.502126141000000104e+01,1.686370000000000073e+04,2.881429130000000005e-01,7.729256674521244008e+01
3.400058739999999857e-01,5.483196729000000147e+01,1.686370000000000073e+04,2.882338580000000094e-01,7.703649282322845693e+01
3.400053210000000270e-01,5.486404258999999684e+01,1.686379999999999927e+04,2.882334650000000220e-01,7.708151464300017608e+01
3.401513589999999865e-01,5.496331521999999836e+01,1.686379999999999927e+04,2.883374020000000204e-01,7.723226620938704912e+01
3.404053149999999861e-01,5.504574503999999990e+01,1.686390000000000146e+04,2.885181099999999943e-01,7.736773881904429118e+01
3.402963110000000180e-01,5.510537996000000049e+01,1.686390000000000146e+04,2.884405509999999895e-01,7.744311460896642529e+01
3.404235760000000055e-01,5.486255123000000111e+01,1.686400000000000000e+04,2.885311019999999838e-01,7.711166487280516435e+01
3.406056490000000103e-01,5.483111603999999772e+01,1.686400000000000000e+04,2.886606299999999736e-01,7.708151460813984102e+01
3.406233599999999861e-01,5.488376174999999790e+01,1.686409999999999854e+04,2.886732280000000039e-01,7.715689034968586668e+01
3.406416250000000034e-01,5.495782147999999978e+01,1.686409999999999854e+04,2.886862199999999934e-01,7.726241642612350802e+01
3.406598900000000207e-01,5.511751732999999831e+01,1.686420000000000073e+04,2.886992130000000101e-01,7.748834014716196350e+01
3.407877559999999972e-01,5.504614055999999778e+01,1.686420000000000073e+04,2.887901569999999918e-01,7.739788910654881704e+01
3.410058839999999813e-01,5.496981918000000178e+01,1.686429999999999927e+04,2.889452759999999731e-01,7.730743826687522358e+01
3.408602749999999904e-01,5.466720976999999948e+01,1.686429999999999927e+04,2.888417320000000177e-01,7.687066610888366824e+01
3.410789730000000075e-01,5.476244023999999655e+01,1.686440000000000146e+04,2.889972439999999865e-01,7.702141767788026527e+01
3.410789730000000075e-01,5.494450951999999688e+01,1.686440000000000146e+04,2.889972439999999865e-01,7.727749162198745125e+01
3.412057840000000120e-01,5.492682526000000109e+01,1.686450000000000000e+04,2.890874019999999933e-01,7.726241652563878404e+01
3.411697879999999738e-01,5.500368014000000016e+01,1.686450000000000000e+04,2.890618110000000018e-01,7.736773884290523995e+01
3.415154040000000224e-01,5.504895607000000268e+01,1.686459999999999854e+04,2.893074800000000057e-01,7.745818975272175066e+01
3.416250960000000170e-01,5.494650435999999871e+01,1.686459999999999854e+04,2.893854330000000252e-01,7.732251337313213924e+01
3.416976769999999775e-01,5.525301531000000210e+01,1.686470000000000073e+04,2.894370079999999956e-01,7.775948921077498710e+01
3.421526699999999921e-01,5.498176549000000080e+01,1.686470000000000073e+04,2.897602360000000044e-01,7.741296429299895010e+01
3.416976769999999775e-01,5.476055980000000289e+01,1.686479999999999927e+04,2.894370079999999956e-01,7.706643945228151438e+01
3.416611090000000184e-01,5.496595012000000224e+01,1.686479999999999927e+04,2.894110240000000167e-01,7.735266374298495862e+01
3.423899479999999995e-01,5.518266514999999828e+01,1.686490000000000146e+04,2.899287400000000181e-01,7.771426370643419546e+01
3.421166400000000274e-01,5.479115872999999937e+01,1.686490000000000146e+04,2.897346459999999846e-01,7.714181526866366312e+01
3.423173170000000098e-01,5.485510098999999684e+01,1.686500000000000000e+04,2.898771649999999922e-01,7.724734128568051972e+01
3.426089809999999791e-01,5.498878873999999684e+01,1.686500000000000000e+04,2.900842519999999869e-01,7.745818978507854524e+01
3.423539090000000118e-01,5.486379859000000181e+01,1.686509999999999854e+04,2.899031499999999983e-01,7.726241651402904154e+01
3.424631380000000003e-01,5.488977249999999941e+01,1.686509999999999854e+04,2.899807090000000032e-01,7.730743825663181212e+01
3.425174799999999853e-01,5.491889899000000241e+01,1.686520000000000073e+04,2.900192910000000124e-01,7.735266366230241886e+01
3.425906799999999808e-01,5.505400880999999913e+01,1.686520000000000073e+04,2.900712599999999974e-01,7.754864074104112603e+01
3.428269520000000181e-01,5.520135441000000043e+01,1.686529999999999927e+04,2.902389759999999819e-01,7.777456431589007479e+01
3.424991809999999859e-01,5.494131048999999933e+01,1.686529999999999927e+04,2.900062990000000229e-01,7.738281397795105931e+01
3.428092019999999795e-01,5.500987976999999773e+01,1.686540000000000146e+04,2.902263780000000071e-01,7.750341526498712597e+01
3.428635629999999823e-01,5.517793475999999941e+01,1.686540000000000146e+04,2.902649609999999880e-01,7.774441408126673991e+01
3.430460810000000027e-01,5.494336358000000331e+01,1.686550000000000000e+04,2.903944880000000062e-01,7.742803945412420319e+01
3.432103200000000132e-01,5.500921007000000174e+01,1.686550000000000000e+04,2.905110240000000066e-01,7.753356560962265576e+01
3.430094630000000144e-01,5.504165574000000305e+01,1.686559999999999854e+04,2.903685040000000273e-01,7.756371588670297967e+01
3.434656099999999768e-01,5.483477464999999995e+01,1.686559999999999854e+04,2.906921259999999951e-01,7.730743822251717745e+01
3.432286319999999780e-01,5.492263905000000079e+01,1.686570000000000073e+04,2.905240159999999960e-01,7.741296434073517219e+01
3.434289770000000241e-01,5.489025002000000342e+01,1.686570000000000073e+04,2.906661420000000162e-01,7.738281403169678185e+01
3.437026440000000016e-01,5.498213436999999715e+01,1.686579999999999927e+04,2.908602359999999942e-01,7.753356554124920308e+01
3.438120199999999960e-01,5.489060715000000101e+01,1.686579999999999927e+04,2.909377949999999990e-01,7.741296428287276399e+01
3.434472929999999868e-01,5.515642823000000305e+01,1.686590000000000146e+04,2.906791340000000057e-01,7.775948921542088499e+01
3.439763849999999956e-01,5.487089833000000283e+01,1.686590000000000146e+04,2.910543309999999995e-01,7.739788918860014633e+01
3.438120199999999960e-01,5.491198560000000128e+01,1.686600000000000000e+04,2.909377949999999990e-01,7.744311459951529741e+01
3.439214090000000112e-01,5.519426778999999783e+01,1.686600000000000000e+04,2.910153540000000039e-01,7.784973638202032475e+01
3.437209649999999894e-01,5.497043684999999869e+01,1.686609999999999854e+04,2.908732279999999837e-01,7.751849037508908680e+01
3.444507520000000267e-01,5.514383836999999744e+01,1.686609999999999854e+04,2.913905509999999977e-01,7.781978979792012296e+01
3.443229729999999766e-01,5.496940544999999645e+01,1.686620000000000073e+04,2.913000000000000034e-01,7.756371588824607954e+01
3.444324180000000180e-01,5.495270708000000326e+01,1.686620000000000073e+04,2.913775590000000082e-01,7.754864071543002524e+01
3.443779719999999767e-01,5.483818418999999977e+01,1.686629999999999927e+04,2.913389760000000273e-01,7.738281397284804086e+01
3.443963050000000137e-01,5.501864511000000135e+01,1.686629999999999927e+04,2.913519689999999884e-01,7.763888799967610055e+01
3.448158459999999814e-01,5.489960521999999798e+01,1.686640000000000146e+04,2.916492130000000182e-01,7.750341529584549960e+01
3.448892139999999995e-01,5.498085491999999874e+01,1.686640000000000146e+04,2.917011809999999761e-01,7.762381278232795978e+01
3.447063590000000177e-01,5.483085864000000242e+01,1.686650000000000000e+04,2.915716540000000134e-01,7.739788921433135727e+01
3.449987199999999810e-01,5.502821722000000193e+01,1.686650000000000000e+04,2.917787399999999809e-01,7.769918855584765538e+01
3.450170650000000117e-01,5.498450233999999881e+01,1.686659999999999854e+04,2.917917320000000259e-01,7.763888791538367684e+01
3.449253440000000226e-01,5.500022314000000279e+01,1.686659999999999854e+04,2.917267720000000231e-01,7.765396313977295506e+01
3.451265860000000130e-01,5.493592427000000100e+01,1.686670000000000073e+04,2.918692909999999752e-01,7.757879099407904278e+01
3.449987199999999810e-01,5.493227258000000290e+01,1.686670000000000073e+04,2.917787399999999809e-01,7.756371586472849344e+01
3.454190699999999947e-01,5.501576305999999761e+01,1.686679999999999927e+04,2.920763780000000254e-01,7.771426372886310219e+01
3.455102800000000030e-01,5.503208745999999962e+01,1.686679999999999927e+04,2.921409449999999852e-01,7.774441404864136018e+01
3.455469890000000266e-01,5.492336038999999914e+01,1.686690000000000146e+04,2.921669290000000196e-01,7.759366246113131638e+01
3.454374219999999940e-01,5.505744083999999816e+01,1.686690000000000146e+04,2.920893700000000148e-01,7.777456434013429032e+01
3.456749239999999945e-01,5.508704345999999674e+01,1.686700000000000000e+04,2.922574800000000139e-01,7.783486494495200247e+01
3.458757599999999766e-01,5.479877840000000333e+01,1.686700000000000000e+04,2.923996059999999786e-01,7.744311459498707961e+01
3.458034320000000217e-01,5.514382836000000054e+01,1.686709999999999854e+04,2.923484250000000229e-01,7.792511217119809430e+01
3.461868300000000009e-01,5.486704576999999716e+01,1.686709999999999854e+04,2.926196850000000182e-01,7.756371587750501817e+01
3.461868300000000009e-01,5.492022100999999878e+01,1.686720000000000073e+04,2.926196850000000182e-01,7.763888794389195880e+01
3.459675689999999748e-01,5.478308143999999658e+01,1.686720000000000073e+04,2.924645670000000086e-01,7.742803948025030536e+01
3.463699550000000071e-01,5.504876954000000211e+01,1.686729999999999927e+04,2.927492130000000081e-01,7.783486501797275992e+01
3.463148469999999812e-01,5.510497168999999928e+01,1.686729999999999927e+04,2.927102360000000125e-01,7.791003700995169368e+01
3.468638379999999799e-01,5.488305214999999748e+01,1.686740000000000146e+04,2.930984249999999958e-01,7.763888791731719152e+01
3.464979959999999748e-01,5.495643709000000143e+01,1.686740000000000146e+04,2.928397640000000024e-01,7.771426374432060413e+01
3.465525580000000105e-01,5.505989430999999712e+01,1.686750000000000000e+04,2.928783460000000116e-01,7.786481151940510870e+01
3.466260540000000168e-01,5.504518860999999674e+01,1.686750000000000000e+04,2.929303149999999967e-01,7.784973642307970465e+01
3.471206199999999908e-01,5.485830708999999672e+01,1.686759999999999854e+04,2.932799209999999990e-01,7.762381276561974630e+01
3.467908820000000225e-01,5.492968608000000330e+01,1.686759999999999854e+04,2.930468500000000254e-01,7.769918852472757465e+01
3.471935999999999911e-01,5.467334427000000119e+01,1.686770000000000073e+04,2.933314960000000249e-01,7.736773884859597672e+01
3.469741179999999980e-01,5.494093285000000293e+01,1.686770000000000073e+04,2.931763780000000152e-01,7.772933889014819897e+01
3.473033589999999782e-01,5.518900227999999686e+01,1.686779999999999927e+04,2.934090549999999742e-01,7.810601405315205170e+01
3.469189759999999900e-01,5.503972302999999755e+01,1.686779999999999927e+04,2.931374019999999914e-01,7.786481161364261538e+01
3.472482000000000069e-01,5.509617355999999688e+01,1.686790000000000146e+04,2.933700790000000058e-01,7.797033768684697463e+01
3.472849720000000251e-01,5.491320471000000225e+01,1.686790000000000146e+04,2.933960629999999847e-01,7.771426372621526468e+01
3.475780880000000073e-01,5.481191877999999917e+01,1.686800000000000000e+04,2.936031499999999794e-01,7.759366251420854610e+01
3.476511019999999896e-01,5.507397963999999746e+01,1.686800000000000000e+04,2.936547239999999781e-01,7.797033761148846054e+01
3.476694960000000223e-01,5.498778209000000317e+01,1.686809999999999854e+04,2.936677169999999948e-01,7.784973646744671782e+01
3.475780880000000073e-01,5.481191877999999917e+01,1.686809999999999854e+04,2.936031499999999794e-01,7.759366251420854610e+01
3.477062839999999766e-01,5.510288367999999792e+01,1.686820000000000073e+04,2.936937009999999737e-01,7.801556316008445435e+01
3.479811239999999750e-01,5.498129377000000062e+01,1.686820000000000073e+04,2.938877950000000072e-01,7.786481154223925216e+01
3.480915270000000117e-01,5.489021920999999793e+01,1.686829999999999927e+04,2.939657480000000267e-01,7.774441403446245147e+01
3.481277729999999737e-01,5.500516095999999777e+01,1.686829999999999927e+04,2.939913390000000182e-01,7.791003708380851833e+01
3.481277729999999737e-01,5.503709053000000040e+01,1.686840000000000146e+04,2.939913390000000182e-01,7.795526254882587125e+01
3.480357660000000242e-01,5.508473124000000354e+01,1.686840000000000146e+04,2.939263779999999882e-01,7.801556314194102981e+01
3.484211369999999919e-01,5.497838677000000018e+01,1.686850000000000000e+04,2.941984249999999856e-01,7.789496186658411148e+01
3.484942120000000254e-01,5.480428445999999809e+01,1.686850000000000000e+04,2.942500000000000115e-01,7.765396310308182137e+01
3.484942120000000254e-01,5.505948367999999959e+01,1.686859999999999854e+04,2.942500000000000115e-01,7.801556313142047827e+01
3.487329989999999880e-01,5.485501997000000074e+01,1.686859999999999854e+04,2.944185040000000253e-01,7.774441404852261428e+01
3.486409360000000124e-01,5.494502838999999739e+01,1.686870000000000073e+04,2.943535429999999953e-01,7.786481154258810022e+01
3.486961729999999982e-01,5.495263064000000242e+01,1.686870000000000073e+04,2.943925199999999909e-01,7.787988676083762130e+01
3.488981749999999771e-01,5.492026123000000126e+01,1.686879999999999927e+04,2.945350389999999985e-01,7.784973636699159272e+01
3.490812400000000149e-01,5.499527257999999819e+01,1.686879999999999927e+04,2.946641729999999737e-01,7.797033763889608338e+01
