true_strain,true_stress,time,engineering_strain,engineering_stress
5.867716849999999873e-01,2.808072693000000086e+01,6.870699999999999818e+03,4.438802800000000159e-01,5.049403198649384450e+01
5.868419139999999645e-01,2.799492487999999923e+01,6.870750000000000000e+03,4.439193350000000260e-01,5.034328046633306286e+01
5.868185040000000186e-01,2.794539435000000083e+01,6.870800000000000182e+03,4.439063169999999947e-01,5.025303326454078245e+01
5.866787629999999920e-01,2.795768410999999887e+01,6.870850000000000364e+03,4.438286020000000165e-01,5.026810837546881316e+01
5.866085450000000368e-01,2.795964730000000031e+01,6.870899999999999636e+03,4.437895479999999782e-01,5.026810841015983300e+01
5.863986300000000318e-01,2.793197018000000043e+01,6.870949999999999818e+03,4.436727790000000171e-01,5.020780778943765199e+01
5.864688329999999672e-01,2.788807867999999957e+01,6.871000000000000000e+03,4.437118329999999999e-01,5.013243195590030155e+01
5.866780529999999771e-01,2.780689845999999932e+01,6.871050000000000182e+03,4.438282080000000018e-01,4.999695932079921334e+01
5.862823449999999825e-01,2.779274097000000054e+01,6.871100000000000364e+03,4.436080820000000147e-01,4.995173378848397050e+01
5.867248680000000105e-01,2.773014086999999961e+01,6.871149999999999636e+03,4.438542440000000089e-01,4.986128289361610655e+01
5.868177940000000037e-01,2.770241451000000055e+01,6.871199999999999818e+03,4.439059220000000083e-01,4.981605740099249857e+01
5.866553559999999612e-01,2.770691479999999984e+01,6.871250000000000000e+03,4.438155839999999852e-01,4.981605741358995232e+01
5.865149290000000182e-01,2.771080587999999878e+01,6.871300000000000182e+03,4.437374749999999923e-01,4.981605740922417880e+01
5.866553559999999612e-01,2.753106551000000124e+01,6.871350000000000364e+03,4.438155839999999852e-01,4.949988658078474657e+01
5.866085450000000368e-01,2.767478529999999992e+01,6.871399999999999636e+03,4.437895479999999782e-01,4.975596053703787902e+01
5.864915259999999853e-01,2.749364659000000088e+01,6.871449999999999818e+03,4.437244570000000166e-01,4.942451081298032989e+01
5.866780529999999771e-01,2.763093985000000075e+01,6.871500000000000000e+03,4.438282080000000018e-01,4.968058475356837533e+01
5.861887599999999754e-01,2.762768584999999888e+01,6.871550000000000182e+03,4.435560100000000006e-01,4.965043444893707658e+01
5.864454319999999887e-01,2.742782330000000002e+01,6.871600000000000364e+03,4.436988150000000242e-01,4.930390953598274706e+01
5.866553559999999612e-01,2.750591181000000063e+01,6.871649999999999636e+03,4.438155839999999852e-01,4.945466111369794504e+01
5.867482760000000130e-01,2.745305335000000113e+01,6.871699999999999818e+03,4.438672619999999847e-01,4.936421015013145563e+01
5.866085450000000368e-01,2.742334982999999937e+01,6.871750000000000000e+03,4.437895479999999782e-01,4.930390957485998626e+01
5.865383320000000511e-01,2.738346094999999991e+01,6.871800000000000182e+03,4.437504930000000236e-01,4.922873747373946429e+01
5.863752300000000250e-01,2.739631452000000067e+01,6.871850000000000364e+03,4.436597600000000141e-01,4.924381259928277643e+01
5.864688329999999672e-01,2.737697800000000115e+01,6.871899999999999636e+03,4.437118329999999999e-01,4.921366231397836799e+01
5.866780529999999771e-01,2.733771327999999912e+01,6.871949999999999818e+03,4.438282080000000018e-01,4.915336173683544274e+01
5.865149290000000182e-01,2.732540159999999929e+01,6.872000000000000000e+03,4.437374749999999923e-01,4.912321138297065914e+01
5.866780529999999771e-01,2.724559843999999842e+01,6.872050000000000182e+03,4.438282080000000018e-01,4.898773873810557689e+01
5.866085450000000368e-01,2.726414890999999940e+01,6.872100000000000364e+03,4.437895479999999782e-01,4.901768532389966992e+01
5.866085450000000368e-01,2.720556750000000079e+01,6.872149999999999636e+03,4.437895479999999782e-01,4.891236294135659790e+01
5.866553559999999612e-01,2.719590944000000121e+01,6.872199999999999818e+03,4.438155839999999852e-01,4.889728776579026004e+01
5.866085450000000368e-01,2.715525775000000053e+01,6.872250000000000000e+03,4.437895479999999782e-01,4.882191201613737519e+01
5.867248680000000105e-01,2.706837261000000083e+01,6.872300000000000182e+03,4.438542440000000089e-01,4.867136414864594940e+01
5.864915259999999853e-01,2.696567229000000054e+01,6.872350000000000364e+03,4.437244570000000166e-01,4.847538711584162741e+01
5.865617359999999447e-01,2.713137283000000011e+01,6.872399999999999636e+03,4.437635109999999994e-01,4.877668647516578204e+01
5.866078359999999936e-01,2.707154066000000014e+01,6.872449999999999818e+03,4.437891529999999918e-01,4.867136411670878715e+01
5.863759389999999572e-01,2.706943227000000007e+01,6.872500000000000000e+03,4.436601550000000005e-01,4.865628898106336209e+01
5.865149290000000182e-01,2.700696994999999845e+01,6.872550000000000182e+03,4.437374749999999923e-01,4.855076287945156821e+01
5.864922350000000284e-01,2.699919690999999844e+01,6.872600000000000364e+03,4.437248509999999757e-01,4.853568770515038722e+01
5.865383320000000511e-01,2.703988010999999858e+01,6.872649999999999636e+03,4.437504930000000236e-01,4.861106350607516191e+01
5.861660739999999814e-01,2.693261977999999957e+01,6.872699999999999818e+03,4.435433859999999839e-01,4.840021504353975956e+01
5.865156379999999503e-01,2.691482099999999988e+01,6.872750000000000000e+03,4.437378690000000070e-01,4.838513984695463677e+01
5.866312409999999700e-01,2.688655543999999864e+01,6.872800000000000182e+03,4.438021710000000231e-01,4.833991439402039703e+01
5.866546470000000291e-01,2.684400327999999902e+01,6.872850000000000364e+03,4.438151889999999988e-01,4.826453860136068386e+01
5.866085450000000368e-01,2.662745853999999923e+01,6.872899999999999636e+03,4.437895479999999782e-01,4.787299203791301494e+01
5.861653650000000493e-01,2.679014473000000152e+01,6.872949999999999818e+03,4.435429909999999976e-01,4.814414105079588779e+01
5.864915259999999853e-01,2.670593477999999976e+01,6.873000000000000000e+03,4.437244570000000166e-01,4.800846471871584953e+01
5.866553559999999612e-01,2.670994446999999994e+01,6.873050000000000182e+03,4.438155839999999852e-01,4.802353985768633748e+01
5.867014600000000080e-01,2.679255485999999919e+01,6.873100000000000364e+03,4.438412259999999776e-01,4.817429142995053581e+01
5.865383320000000511e-01,2.664609928999999866e+01,6.873149999999999636e+03,4.437504930000000236e-01,4.790314230336926471e+01
5.866078359999999936e-01,2.661909246000000095e+01,6.873199999999999818e+03,4.437891529999999918e-01,4.785791683778507632e+01
5.864220310000000103e-01,2.662403888000000052e+01,6.873250000000000000e+03,4.436857969999999929e-01,4.785791686860815020e+01
5.864915259999999853e-01,2.654671523000000022e+01,6.873300000000000182e+03,4.437244570000000166e-01,4.772224046887497906e+01
5.864220310000000103e-01,2.657371974000000137e+01,6.873350000000000364e+03,4.436857969999999929e-01,4.776746593327584378e+01
5.864688329999999672e-01,2.652215925999999868e+01,6.873399999999999636e+03,4.437118329999999999e-01,4.767701495976634618e+01
5.864220310000000103e-01,2.643126217000000011e+01,6.873449999999999818e+03,4.436857969999999929e-01,4.751139199298853555e+01
5.865851399999999494e-01,2.652745988999999938e+01,6.873500000000000000e+03,4.437765289999999752e-01,4.769209009160995549e+01
5.865617359999999447e-01,2.643595519999999865e+01,6.873550000000000182e+03,4.437635109999999994e-01,4.752646711028696558e+01
5.865851399999999494e-01,2.654423020000000122e+01,6.873600000000000364e+03,4.437765289999999752e-01,4.772224040146626578e+01
5.863518309999999900e-01,2.634097281000000024e+01,6.873649999999999636e+03,4.436467419999999828e-01,4.734576895386851447e+01
5.866078359999999936e-01,2.636765680999999972e+01,6.873699999999999818e+03,4.437891529999999918e-01,4.740586587301847032e+01
5.862355510000000214e-01,2.626854312000000036e+01,6.873750000000000000e+03,4.435820460000000076e-01,4.721009257727869368e+01
5.863518309999999900e-01,2.629065014000000033e+01,6.873800000000000182e+03,4.436467419999999828e-01,4.725531802313989260e+01
5.865149290000000182e-01,2.624443381000000031e+01,6.873850000000000364e+03,4.437374749999999923e-01,4.717994225837881572e+01
5.863759389999999572e-01,2.623969486000000018e+01,6.873899999999999636e+03,4.436601550000000005e-01,4.716486711463206660e+01
5.863986300000000318e-01,2.623071274000000130e+01,6.873949999999999818e+03,4.436727790000000171e-01,4.714979197467671668e+01
5.868653249999999932e-01,2.616829030999999972e+01,6.874000000000000000e+03,4.439323530000000018e-01,4.705954473557063267e+01
5.864688329999999672e-01,2.612835108999999889e+01,6.874050000000000182e+03,4.437118329999999999e-01,4.696909378983788486e+01
5.861887599999999754e-01,2.611889301000000074e+01,6.874100000000000364e+03,4.435560100000000006e-01,4.693894350444867314e+01
5.865149290000000182e-01,2.611876097000000030e+01,6.874149999999999636e+03,4.437374749999999923e-01,4.695401864434423800e+01
5.862355510000000214e-01,2.606734236999999865e+01,6.874199999999999818e+03,4.435820460000000076e-01,4.684849254522796258e+01
5.860724990000000245e-01,2.596264350999999948e+01,6.874250000000000000e+03,4.434913129999999981e-01,4.665271920544162043e+01
5.865383320000000511e-01,2.600086535999999882e+01,6.874300000000000182e+03,4.437504930000000236e-01,4.674317016518272538e+01
5.864220310000000103e-01,2.598711641999999955e+01,6.874350000000000364e+03,4.436857969999999929e-01,4.671301987233282915e+01
5.864688329999999672e-01,2.599428632000000050e+01,6.874399999999999636e+03,4.437118329999999999e-01,4.672809500907467850e+01
5.862589480000000020e-01,2.588242557999999960e+01,6.874449999999999818e+03,4.435950639999999834e-01,4.651724653283808664e+01
5.866546470000000291e-01,2.586380138000000173e+01,6.874500000000000000e+03,4.438151889999999988e-01,4.650217134390604201e+01
5.863518309999999900e-01,2.588840876000000080e+01,6.874550000000000182e+03,4.436467419999999828e-01,4.653232166387349622e+01
5.863291409999999981e-01,2.587222157000000067e+01,6.874600000000000364e+03,4.436341189999999934e-01,4.650217141909893570e+01
5.865383320000000511e-01,2.580811106000000166e+01,6.874649999999999636e+03,4.437504930000000236e-01,4.639664527379078152e+01
5.863284319999999550e-01,2.577159221000000144e+01,6.874699999999999818e+03,4.436337240000000071e-01,4.632126949765014245e+01
5.861887599999999754e-01,2.581713444000000024e+01,6.874750000000000000e+03,4.435560100000000006e-01,4.639664531195673192e+01
5.861894690000000185e-01,2.569140239000000037e+01,6.874800000000000182e+03,4.435564040000000152e-01,4.617072165927127969e+01
5.863752300000000250e-01,2.576199925999999962e+01,6.874850000000000364e+03,4.436597600000000141e-01,4.630619431734796621e+01
5.866078359999999936e-01,2.574762261000000052e+01,6.874899999999999636e+03,4.437891529999999918e-01,4.629111918416074900e+01
5.863986300000000318e-01,2.559388871000000165e+01,6.874949999999999818e+03,4.436727790000000171e-01,4.600509869712092126e+01
5.863284319999999550e-01,2.564589592000000096e+01,6.875000000000000000e+03,4.436337240000000071e-01,4.609534586528390321e+01
5.865156379999999503e-01,2.557412271999999831e+01,6.875050000000000182e+03,4.437378690000000070e-01,4.597494831083513134e+01
5.863057430000000458e-01,2.559626616999999982e+01,6.875100000000000364e+03,4.436210999999999904e-01,4.600509862972877073e+01
5.863284319999999550e-01,2.558729810999999899e+01,6.875149999999999636e+03,4.436337240000000071e-01,4.599002350386887628e+01
5.863986300000000318e-01,2.552679494999999932e+01,6.875199999999999818e+03,4.436727790000000171e-01,4.588449744399618169e+01
5.862355510000000214e-01,2.547224156000000050e+01,6.875250000000000000e+03,4.435820460000000076e-01,4.577897132341635000e+01
5.863759389999999572e-01,2.544361841999999996e+01,6.875300000000000182e+03,4.436601550000000005e-01,4.573394957896643120e+01
5.862355510000000214e-01,2.543880255999999918e+01,6.875350000000000364e+03,4.435820460000000076e-01,4.571887441288423304e+01
5.866312409999999700e-01,2.531135190999999907e+01,6.875399999999999636e+03,4.438021710000000231e-01,4.550782219971591758e+01
5.862355510000000214e-01,2.538008595000000156e+01,6.875449999999999818e+03,4.435820460000000076e-01,4.561334832484575230e+01
5.862121550000000125e-01,2.527174541999999846e+01,6.875500000000000000e+03,4.435690279999999763e-01,4.541757503031301013e+01
5.861185759999999467e-01,2.529088856999999990e+01,6.875550000000000182e+03,4.435169549999999905e-01,4.544772531209823541e+01
5.862589480000000020e-01,2.524539924000000113e+01,6.875600000000000364e+03,4.435950639999999834e-01,4.537234953645342728e+01
5.863291409999999981e-01,2.522685264000000060e+01,6.875649999999999636e+03,4.436341189999999934e-01,4.534219926401273426e+01
5.866553559999999612e-01,2.525216286999999937e+01,6.875699999999999818e+03,4.438155839999999852e-01,4.540249986076560162e+01
5.864220310000000103e-01,2.520773639000000088e+01,6.875750000000000000e+03,4.436857969999999929e-01,4.531204893577020698e+01
5.861894690000000185e-01,2.515499347000000085e+01,6.875800000000000182e+03,4.435564040000000152e-01,4.520672652327550622e+01
5.864447229999999456e-01,2.516523271999999878e+01,6.875850000000000364e+03,4.436984199999999823e-01,4.523667310094643312e+01
5.864447229999999456e-01,2.516523271999999878e+01,6.875899999999999636e+03,4.436984199999999823e-01,4.523667310094643312e+01
5.864454319999999887e-01,2.502276064000000133e+01,6.875949999999999818e+03,4.436988150000000242e-01,4.498059920544660173e+01
5.865617359999999447e-01,2.504500661999999878e+01,6.876000000000000000e+03,4.437635109999999994e-01,4.502582465423263614e+01
5.863518309999999900e-01,2.503349001000000129e+01,6.876050000000000182e+03,4.436467419999999828e-01,4.499567433107402081e+01
5.864688329999999672e-01,2.497197161000000065e+01,6.876100000000000364e+03,4.437118329999999999e-01,4.489035196393096072e+01
5.863752300000000250e-01,2.498269609000000102e+01,6.876149999999999636e+03,4.436597600000000141e-01,4.490542709979059310e+01
5.863518309999999900e-01,2.491618378000000078e+01,6.876199999999999818e+03,4.436467419999999828e-01,4.478482586687755429e+01
5.862816360000000504e-01,2.493470822999999825e+01,6.876250000000000000e+03,4.436076880000000000e-01,4.481497621771595874e+01
5.861653650000000493e-01,2.490405288999999911e+01,6.876300000000000182e+03,4.435429909999999976e-01,4.475467554044232799e+01
5.862589480000000020e-01,2.485150838999999934e+01,6.876350000000000364e+03,4.435950639999999834e-01,4.466442833641576016e+01
5.863050340000000027e-01,2.480003809000000103e+01,6.876399999999999636e+03,4.436207059999999758e-01,4.457397742411312436e+01
5.862816360000000504e-01,2.480900606000000153e+01,6.876449999999999818e+03,4.436076880000000000e-01,4.458905258920975001e+01
5.863050340000000027e-01,2.477487556999999896e+01,6.876500000000000000e+03,4.436207059999999758e-01,4.452875194525120861e+01
5.865383320000000511e-01,2.471039748000000102e+01,6.876550000000000182e+03,4.437504930000000236e-01,4.442322585285455716e+01
5.861419700000000121e-01,2.467836267999999933e+01,6.876600000000000364e+03,4.435299730000000218e-01,4.434805377217558231e+01
5.863525400000000332e-01,2.473176310999999927e+01,6.876649999999999636e+03,4.436471370000000247e-01,4.445337618402801638e+01
5.860951829999999640e-01,2.463757100999999849e+01,6.876699999999999818e+03,4.435039370000000147e-01,4.427267800814612286e+01
5.863518309999999900e-01,2.456415173999999979e+01,6.876750000000000000e+03,4.436467419999999828e-01,4.415207673682751732e+01
5.862121550000000125e-01,2.460113613000000043e+01,6.876800000000000182e+03,4.435690279999999763e-01,4.421237739800005073e+01
5.860491070000000136e-01,2.460514763999999843e+01,6.876850000000000364e+03,4.434782950000000223e-01,4.421237737708720772e+01
5.864454319999999887e-01,2.447810267999999922e+01,6.876899999999999636e+03,4.436988150000000242e-01,4.400152891998603621e+01
5.862355510000000214e-01,2.447485260999999923e+01,6.876949999999999818e+03,4.435820460000000076e-01,4.398645376924698525e+01
5.861192849999999899e-01,2.451125461999999899e+01,6.877000000000000000e+03,4.435173499999999769e-01,4.404675441363715294e+01
5.863284319999999550e-01,2.449774139000000162e+01,6.877050000000000182e+03,4.436337240000000071e-01,4.403167921342522817e+01
5.862355510000000214e-01,2.444130025999999845e+01,6.877100000000000364e+03,4.435820460000000076e-01,4.392615314494326384e+01
5.862121550000000125e-01,2.440004403000000011e+01,6.877149999999999636e+03,4.435690279999999763e-01,4.385098108809083328e+01
5.862589480000000020e-01,2.442395263999999955e+01,6.877199999999999818e+03,4.435950639999999834e-01,4.389600282050696478e+01
5.860257150000000026e-01,2.437942406000000162e+01,6.877250000000000000e+03,4.434652769999999911e-01,4.380575560242267841e+01
5.862121550000000125e-01,2.429938462999999871e+01,6.877300000000000182e+03,4.435690279999999763e-01,4.367007922413060328e+01
5.860724990000000245e-01,2.431116787999999929e+01,6.877350000000000364e+03,4.434913129999999981e-01,4.368515433434734518e+01
5.862823449999999825e-01,2.428929142000000141e+01,6.877399999999999636e+03,4.436080820000000147e-01,4.365500402541793079e+01
5.862589480000000020e-01,2.421448205000000087e+01,6.877449999999999818e+03,4.435950639999999834e-01,4.351953134003110080e+01
5.864213219999999671e-01,2.418539098999999837e+01,6.877500000000000000e+03,4.436854020000000065e-01,4.347430586389178586e+01
5.860958920000000072e-01,2.421004144000000124e+01,6.877550000000000182e+03,4.435043309999999739e-01,4.350445616855285635e+01
5.861192849999999899e-01,2.420108602999999903e+01,6.877600000000000364e+03,4.435173499999999769e-01,4.348938107953590304e+01
5.860491070000000136e-01,2.410222204000000090e+01,6.877649999999999636e+03,4.434782950000000223e-01,4.330868288416532152e+01
5.860724990000000245e-01,2.407648986999999963e+01,6.877699999999999818e+03,4.434913129999999981e-01,4.326345739505050858e+01
5.861887599999999754e-01,2.406530240000000020e+01,6.877750000000000000e+03,4.435560100000000006e-01,4.324838228551988095e+01
5.863057430000000458e-01,2.405409982999999841e+01,6.877800000000000182e+03,4.436210999999999904e-01,4.323330706825869640e+01
5.861192849999999899e-01,2.395791656999999830e+01,6.877850000000000364e+03,4.435173499999999769e-01,4.305240526366814890e+01
5.863050340000000027e-01,2.400379185999999976e+01,6.877899999999999636e+03,4.436207059999999758e-01,4.314285617537736073e+01
5.862355510000000214e-01,2.395513124000000005e+01,6.877949999999999818e+03,4.435820460000000076e-01,4.305240524284016601e+01
5.861426790000000553e-01,2.395735609999999838e+01,6.878000000000000000e+03,4.435303680000000082e-01,4.305240523889001736e+01
5.861419700000000121e-01,2.394070870999999912e+01,6.878050000000000182e+03,4.435299730000000218e-01,4.302245862021962353e+01
5.862121550000000125e-01,2.382998080000000130e+01,6.878100000000000364e+03,4.435690279999999763e-01,4.282648162870416542e+01
5.863057430000000458e-01,2.385291319999999970e+01,6.878149999999999636e+03,4.436210999999999904e-01,4.287170703274333050e+01
5.861192849999999899e-01,2.384058304999999933e+01,6.878199999999999818e+03,4.435173499999999769e-01,4.284155678528342293e+01
5.862589480000000020e-01,2.371154861999999852e+01,6.878250000000000000e+03,4.435950639999999834e-01,4.261563312227696798e+01
5.861653650000000493e-01,2.381431849000000156e+01,6.878300000000000182e+03,4.435429909999999976e-01,4.279633126159436785e+01
5.861192849999999899e-01,2.370647140999999891e+01,6.878350000000000364e+03,4.435173499999999769e-01,4.260055800481829635e+01
5.860951829999999640e-01,2.368187500000000156e+01,6.878399999999999636e+03,4.435039370000000147e-01,4.255533250735684447e+01
5.860724990000000245e-01,2.369080166000000176e+01,6.878449999999999818e+03,4.434913129999999981e-01,4.257040763857833809e+01
5.861887599999999754e-01,2.367965902999999983e+01,6.878500000000000000e+03,4.435560100000000006e-01,4.255533253221047119e+01
5.861192849999999899e-01,2.362269415000000095e+01,6.878550000000000182e+03,4.435173499999999769e-01,4.245001016653439763e+01
5.860491070000000136e-01,2.354884514999999823e+01,6.878600000000000364e+03,4.434782950000000223e-01,4.231433372396499948e+01
5.862121550000000125e-01,2.351145272000000119e+01,6.878649999999999636e+03,4.435690279999999763e-01,4.225403312021244062e+01
5.861887599999999754e-01,2.352039127000000107e+01,6.878699999999999818e+03,4.435560100000000006e-01,4.226910828886839511e+01
5.862121550000000125e-01,2.347801293999999928e+01,6.878750000000000000e+03,4.435690279999999763e-01,4.219393621388853433e+01
5.860257150000000026e-01,2.344883120000000076e+01,6.878800000000000182e+03,4.434652769999999911e-01,4.213363556832374712e+01
5.862121550000000125e-01,2.357855899000000122e+01,6.878850000000000364e+03,4.435690279999999763e-01,4.237463436884314660e+01
5.860717899999999814e-01,2.345614027999999962e+01,6.878899999999999636e+03,4.434909189999999835e-01,4.214871074134368456e+01
5.860023239999999634e-01,2.339064940000000092e+01,6.878949999999999818e+03,4.434522590000000153e-01,4.202810949869618184e+01
5.862121550000000125e-01,2.348640122999999846e+01,6.879000000000000000e+03,4.435690279999999763e-01,4.220901138119967300e+01
5.860958920000000072e-01,2.332146017999999899e+01,6.879050000000000182e+03,4.435043309999999739e-01,4.190771191788017092e+01
5.859555429999999676e-01,2.327439092999999914e+01,6.879100000000000364e+03,4.434262230000000082e-01,4.181726105647985037e+01
5.860257150000000026e-01,2.324758823000000163e+01,6.879149999999999636e+03,4.434652769999999911e-01,4.177203554287483911e+01
5.860491070000000136e-01,2.324704443999999981e+01,6.879199999999999818e+03,4.434782950000000223e-01,4.177203553992561780e+01
5.864915259999999853e-01,2.322837582000000012e+01,6.879250000000000000e+03,4.437244570000000166e-01,4.175696039903017009e+01
5.860724990000000245e-01,2.314594054999999884e+01,6.879300000000000182e+03,4.434913129999999981e-01,4.159133736936616543e+01
5.858860849999999454e-01,2.317542874000000097e+01,6.879350000000000364e+03,4.433875629999999846e-01,4.163656289268289612e+01
5.861894690000000185e-01,2.310967944000000074e+01,6.879399999999999636e+03,4.435564040000000152e-01,4.153103675938432104e+01
5.860491070000000136e-01,2.315487163999999964e+01,6.879449999999999818e+03,4.434782950000000223e-01,4.160641252976827076e+01
5.860491070000000136e-01,2.304591953999999987e+01,6.879500000000000000e+03,4.434782950000000223e-01,4.141063921307436146e+01
5.861887599999999754e-01,2.309291886000000105e+01,6.879550000000000182e+03,4.435560100000000006e-01,4.150088647736136238e+01
5.862816360000000504e-01,2.307399876999999933e+01,6.879600000000000364e+03,4.436076880000000000e-01,4.147073615567857985e+01
5.858860849999999454e-01,2.301611275999999862e+01,6.879649999999999636e+03,4.433875629999999846e-01,4.135033863786984654e+01
5.863752300000000250e-01,2.299647037000000083e+01,6.879699999999999818e+03,4.436597600000000141e-01,4.133526341722109265e+01
5.860257150000000026e-01,2.294578046000000171e+01,6.879750000000000000e+03,4.434652769999999911e-01,4.122973735818457186e+01
5.860023239999999634e-01,2.287931022000000070e+01,6.879800000000000182e+03,4.434522590000000153e-01,4.110933983649033507e+01
5.860951829999999640e-01,2.289396430000000038e+01,6.879850000000000364e+03,4.435039370000000147e-01,4.113949014586290076e+01
5.861653650000000493e-01,2.285880291000000142e+01,6.879899999999999636e+03,4.435429909999999976e-01,4.107918947966741996e+01
5.860491070000000136e-01,2.282790198000000004e+01,6.879949999999999818e+03,4.434782950000000223e-01,4.101888888592404925e+01
5.860257150000000026e-01,2.285360551000000129e+01,6.880000000000000000e+03,4.434652769999999911e-01,4.106411435895259388e+01
5.861419700000000121e-01,2.275039570999999938e+01,6.880050000000000182e+03,4.435299730000000218e-01,4.088341618802049027e+01
5.860491070000000136e-01,2.269378091999999825e+01,6.880100000000000364e+03,4.434782950000000223e-01,4.077789009145654120e+01
5.859789330000000351e-01,2.271215395999999842e+01,6.880149999999999636e+03,4.434392409999999840e-01,4.080804043894153921e+01
5.860257150000000026e-01,2.283682581000000056e+01,6.880199999999999818e+03,4.434652769999999911e-01,4.103396403893383138e+01
5.862128639999999447e-01,2.263973528000000002e+01,6.880250000000000000e+03,4.435694219999999910e-01,4.068743914357632008e+01
5.860958920000000072e-01,2.264238366000000013e+01,6.880300000000000182e+03,4.435043309999999739e-01,4.068743913261254619e+01
5.861660739999999814e-01,2.259057596999999973e+01,6.880350000000000364e+03,4.435433859999999839e-01,4.059719194927207297e+01
5.860724990000000245e-01,2.260107942999999864e+01,6.880399999999999636e+03,4.434913129999999981e-01,4.061226708218482884e+01
5.859328620000000543e-01,2.252032931999999832e+01,6.880449999999999818e+03,4.434135989999999916e-01,4.046151555183253379e+01
5.858393090000000303e-01,2.252243625999999921e+01,6.880500000000000000e+03,4.433615260000000058e-01,4.046151552937750751e+01
5.858626970000000433e-01,2.252190952999999851e+01,6.880550000000000182e+03,4.433745439999999816e-01,4.046151552580088406e+01
5.863986300000000318e-01,2.240931520999999904e+01,6.880600000000000364e+03,4.436727790000000171e-01,4.028081741123359194e+01
5.861653650000000493e-01,2.259059199000000007e+01,6.880649999999999636e+03,4.435429909999999976e-01,4.059719192071493410e+01
5.857230890000000301e-01,2.240767396000000033e+01,6.880699999999999818e+03,4.432968299999999751e-01,4.025066708350160383e+01
5.863057430000000458e-01,2.233590935999999871e+01,6.880750000000000000e+03,4.436210999999999904e-01,4.014514094621488738e+01
5.863050340000000027e-01,2.244496275999999924e+01,6.880800000000000182e+03,4.436207059999999758e-01,4.034111801435945921e+01
5.859796419999999673e-01,2.232641384000000073e+01,6.880850000000000364e+03,4.434396349999999987e-01,4.011499065334989211e+01
5.858393090000000303e-01,2.228770352000000088e+01,6.880899999999999636e+03,4.433615260000000058e-01,4.003981859148313305e+01
5.860023239999999634e-01,2.216660999000000132e+01,6.880949999999999818e+03,4.434522590000000153e-01,3.982876644179929571e+01
5.859562520000000108e-01,2.216763127000000111e+01,6.881000000000000000e+03,4.434266170000000229e-01,3.982876642521728883e+01
5.860257150000000026e-01,2.224998997000000145e+01,6.881050000000000182e+03,4.434652769999999911e-01,3.997951798957205938e+01
5.858860849999999454e-01,2.221114186000000146e+01,6.881100000000000364e+03,4.433875629999999846e-01,3.990414224251334474e+01
5.858393090000000303e-01,2.210320585999999921e+01,6.881149999999999636e+03,4.433615260000000058e-01,3.970836888288825151e+01
5.860030330000000065e-01,2.209119730999999831e+01,6.881199999999999818e+03,4.434526529999999744e-01,3.969329371360743863e+01
5.860257150000000026e-01,2.204874699000000149e+01,6.881250000000000000e+03,4.434652769999999911e-01,3.961791794615482587e+01
5.856068829999999670e-01,2.208316373999999982e+01,6.881300000000000182e+03,4.432321339999999998e-01,3.966314345447516132e+01
5.855601209999999890e-01,2.222677682999999860e+01,6.881350000000000364e+03,4.432060970000000211e-01,3.991921734459078408e+01
5.860030330000000065e-01,2.204085707999999855e+01,6.881399999999999636e+03,4.434526529999999744e-01,3.960284277484840487e+01
5.859094729999999585e-01,2.195073363999999927e+01,6.881449999999999818e+03,4.434005810000000158e-01,3.943721982217879685e+01
5.857925360000000303e-01,2.202032167000000129e+01,6.881500000000000000e+03,4.433354899999999987e-01,3.955761733400248659e+01
5.860023239999999634e-01,2.195708563999999896e+01,6.881550000000000182e+03,4.434522590000000153e-01,3.945229496493455912e+01
5.858626970000000433e-01,2.188463070999999971e+01,6.881600000000000364e+03,4.433745439999999816e-01,3.931661851627568893e+01
5.859328620000000543e-01,2.180769297000000151e+01,6.881649999999999636e+03,4.434135989999999916e-01,3.918114587567870188e+01
5.859789330000000351e-01,2.176473709000000056e+01,6.881699999999999818e+03,4.434392409999999840e-01,3.910577010335002512e+01
5.858393090000000303e-01,2.179295040999999955e+01,6.881750000000000000e+03,4.433615260000000058e-01,3.915099553467085514e+01
5.861426790000000553e-01,2.172761802999999858e+01,6.881800000000000182e+03,4.435303680000000082e-01,3.904546947496319120e+01
5.858393090000000303e-01,2.171742769999999823e+01,6.881850000000000364e+03,4.433615260000000058e-01,3.901531912434784033e+01
5.858860849999999454e-01,2.173319392999999877e+01,6.881899999999999636e+03,4.433875629999999846e-01,3.904546949604002037e+01
5.858626970000000433e-01,2.174209344000000144e+01,6.881949999999999818e+03,4.433745439999999816e-01,3.906054458278315167e+01
5.855835010000000063e-01,2.167273597999999879e+01,6.882000000000000000e+03,4.432191149999999968e-01,3.892507189789749589e+01
5.857698590000000038e-01,2.163512949000000063e+01,6.882050000000000182e+03,4.433228659999999821e-01,3.886477128051032537e+01
5.860491070000000136e-01,2.162908878000000001e+01,6.882100000000000364e+03,4.434782950000000223e-01,3.886477128506605538e+01
5.856997050000000149e-01,2.156122750000000110e+01,6.882149999999999636e+03,4.432838119999999993e-01,3.872929863501651937e+01
5.857932449999999625e-01,2.158427275000000023e+01,6.882199999999999818e+03,4.433358840000000134e-01,3.877432032999950451e+01
5.859087640000000263e-01,2.151476625000000098e+01,6.882250000000000000e+03,4.434001859999999740e-01,3.865392281643845251e+01
